i_id;ccode;cexch_name;cdept_id;cperson_id;ccus_id;csup_id;citem_class;citem_id;iperiod;cbegind_c;cbegind_c_engl;mb;md;mc;cendd_c;cendd_c_engl;me;mb_f;md_f;mc_f;me_f;nb_s;nd_s;nc_s;ne_s
642;5011020102     ;        ;00308       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1590.0;0.0;0.0;借 ;Dr;1590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
643;5011020102     ;        ;00308       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1590.0;0.0;0.0;借 ;Dr;1590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
644;5011020102     ;        ;00308       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1590.0;0.0;0.0;借 ;Dr;1590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
645;5011020102     ;        ;00308       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1590.0;0.0;0.0;借 ;Dr;1590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
646;5011020102     ;        ;00308       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1590.0;0.0;0.0;借 ;Dr;1590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
647;5011020102     ;        ;00308       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1590.0;0.0;0.0;借 ;Dr;1590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
648;5011020102     ;        ;00308       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1590.0;0.0;0.0;借 ;Dr;1590.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
649;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
650;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
651;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;1300.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
652;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
653;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
654;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
655;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
656;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
657;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
658;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
659;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
660;5011020117     ;        ;00303       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1300.0;0.0;0.0;借 ;Dr;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
661;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
662;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
663;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;8900.0;0.0;借 ;Dr;8900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
664;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;8900.0;0.0;0.0;借 ;Dr;8900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
665;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;8900.0;630.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;9530.0;0.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
667;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;9530.0;0.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
668;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;9530.0;0.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
669;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;9530.0;0.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
670;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;9530.0;0.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
671;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;9530.0;0.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
672;5011020123     ;        ;00306       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;9530.0;0.0;0.0;借 ;Dr;9530.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
673;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
674;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
675;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
676;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;294700.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
677;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
678;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
679;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
680;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;8;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
681;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;9;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
682;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;10;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
683;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;11;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
684;40010117       ;        ;00626       ;        ;                    ;            ;  ;                    ;12;贷 ;Cr;294700.0;0.0;0.0;贷 ;Cr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
685;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
686;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
687;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
688;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;0.0;15870.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
689;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
690;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
691;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
692;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;8;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
693;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;9;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
694;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;10;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
695;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;11;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
696;401102         ;        ;00702       ;        ;                    ;            ;  ;                    ;12;贷 ;Cr;15870.0;0.0;0.0;贷 ;Cr;15870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;133371.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
702;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
703;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
704;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
705;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
706;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
707;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
708;5011010103     ;        ;00101       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;133371.0;0.0;0.0;借 ;Dr;133371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
709;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
710;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
711;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
712;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;8400.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
713;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
714;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
715;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
717;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
719;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
720;5011010110     ;        ;00105       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;8400.0;0.0;0.0;借 ;Dr;8400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
721;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
722;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
723;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
724;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;1000.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
725;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
726;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
727;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
728;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
729;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
730;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
731;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
732;5011010206     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
733;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
734;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
735;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
736;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;4200.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
737;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
738;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
739;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
742;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
743;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;5011010207     ;        ;00206       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;4200.0;0.0;0.0;借 ;Dr;4200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
745;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
746;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
747;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
748;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;1000.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
749;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
750;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
751;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
752;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
753;5011010212     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1000.0;0.0;0.0;借 ;Dr;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
